condition_id,experiment,metadata_source_id,key,value
P02_L026,base,P02_L026_BASE_META005,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META005,text              ,-1                
P02_L026,base,P02_L026_BASE_META005,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META005,trialPOINT        ,5                 
P02_L026,base,P02_L026_BASE_META005,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META005,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META005,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META005,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META005,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META005,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META005,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META005,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META005,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META005,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META005,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META005,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META005,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META005,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META005,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META005,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META005,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META005,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META005,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META005,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META005,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META005,box               ,False             
P02_L026,base,P02_L026_BASE_META005,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META005,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META005,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META005,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META005,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META005,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META005,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META005,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META005,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META005,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META005,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META005,Sdey              ,0.05              
P02_L026,base,P02_L026_BASE_META005,Probe_Height_Deg  ,0.13343643869556676
P02_L026,base,P02_L026_BASE_META005,Probe_width_Deg   ,0.013343649840352816
P02_L026,base,P02_L026_BASE_META006,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META006,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META006,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META006,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META006,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META006,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META006,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META006,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META006,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META006,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META006,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META006,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META006,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META006,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META006,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META006,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META006,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META006,posY              ,0                 
P02_L026,base,P02_L026_BASE_META006,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META006,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META006,text              ,-1                
P02_L026,base,P02_L026_BASE_META006,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META006,trialPOINT        ,5                 
P02_L026,base,P02_L026_BASE_META006,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META006,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META006,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META006,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META006,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META006,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META006,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META006,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META006,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META006,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META006,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META006,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META006,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META006,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META006,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META006,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META006,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META006,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META006,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META006,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META006,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META006,box               ,False             
P02_L026,base,P02_L026_BASE_META006,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META006,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META006,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META006,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META006,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META006,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META006,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META006,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META006,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META006,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META006,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META006,Sdey              ,0.05              
P02_L026,base,P02_L026_BASE_META006,Probe_Height_Deg  ,0.13343643869556676
P02_L026,base,P02_L026_BASE_META006,Probe_width_Deg   ,0.013343649840352816
P02_L026,base,P02_L026_BASE_META007,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META007,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META007,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META007,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META007,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META007,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META007,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META007,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META007,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META007,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META007,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META007,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META007,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META007,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META007,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META007,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META007,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META007,posY              ,0                 
P02_L026,base,P02_L026_BASE_META007,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META007,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META007,text              ,-1                
P02_L026,base,P02_L026_BASE_META007,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META007,trialPOINT        ,5                 
P02_L026,base,P02_L026_BASE_META007,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META007,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META007,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META007,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META007,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META007,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META007,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META007,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META007,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META007,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META007,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META007,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META007,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META007,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META007,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META007,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META007,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META007,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META007,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META007,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META007,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META007,box               ,False             
P02_L026,base,P02_L026_BASE_META007,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META007,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META007,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META007,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META007,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META007,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META007,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META007,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META007,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META007,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META007,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META007,Sdey              ,0.05              
P02_L026,base,P02_L026_BASE_META007,Probe_Height_Deg  ,0.13343643869556676
P02_L026,base,P02_L026_BASE_META007,Probe_width_Deg   ,0.013343649840352816
P02_L026,base,P02_L026_BASE_META008,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META008,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META008,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META008,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META008,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META008,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META008,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META008,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META008,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META008,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META008,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META008,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META008,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META008,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META008,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META008,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META008,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META008,posY              ,0                 
P02_L026,base,P02_L026_BASE_META008,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META008,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META008,text              ,-1                
P02_L026,base,P02_L026_BASE_META008,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META008,trialPOINT        ,5                 
P02_L026,base,P02_L026_BASE_META008,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META008,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META008,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META008,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META008,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META008,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META008,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META008,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META008,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META008,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META008,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META008,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META008,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META008,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META008,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META008,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META008,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META008,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META008,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META008,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META008,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META008,box               ,False             
P02_L026,base,P02_L026_BASE_META008,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META008,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META008,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META008,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META008,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META008,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META008,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META008,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META008,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META008,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META008,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META008,Sdey              ,0.05              
P02_L026,base,P02_L026_BASE_META008,Probe_Height_Deg  ,0.13343643869556676
P02_L026,base,P02_L026_BASE_META008,Probe_width_Deg   ,0.013343649840352816
P02_L026,base,P02_L026_BASE_META009,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META009,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META009,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META009,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META009,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META009,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META009,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META009,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META009,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META009,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META009,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META009,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META009,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META009,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META009,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META009,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META009,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META009,posY              ,0                 
P02_L026,base,P02_L026_BASE_META009,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META009,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META009,text              ,-1                
P02_L026,base,P02_L026_BASE_META009,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META009,trialPOINT        ,8                 
P02_L026,base,P02_L026_BASE_META009,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META009,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META009,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META009,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META009,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META009,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META009,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META009,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META009,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META009,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META009,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META009,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META009,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META009,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META009,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META009,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META009,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META009,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META009,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META009,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META009,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META009,box               ,False             
P02_L026,base,P02_L026_BASE_META009,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META009,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META009,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META009,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META009,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META009,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META009,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META009,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META009,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META009,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META009,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META010,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META010,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META010,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META010,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META010,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META010,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META010,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META010,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META010,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META010,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META010,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META010,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META010,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META010,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META010,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META010,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META010,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META010,posY              ,0                 
P02_L026,base,P02_L026_BASE_META010,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META010,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META010,text              ,-1                
P02_L026,base,P02_L026_BASE_META010,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META010,trialPOINT        ,8                 
P02_L026,base,P02_L026_BASE_META010,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META010,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META010,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META010,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META010,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META010,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META010,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META010,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META010,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META010,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META010,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META010,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META010,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META010,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META010,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META010,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META010,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META010,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META010,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META010,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META010,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META010,box               ,False             
P02_L026,base,P02_L026_BASE_META010,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META010,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META010,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META010,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META010,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META010,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META010,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META010,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META010,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META010,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META010,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META011,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META011,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META011,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META011,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META011,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META011,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META011,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META011,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META011,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META011,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META011,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META011,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META011,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META011,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META011,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META011,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META011,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META011,posY              ,0                 
P02_L026,base,P02_L026_BASE_META011,rateUP            ,0.5               
P02_L026,base,P02_L026_BASE_META011,probe_pos (m)     ,0.0               
P02_L026,base,P02_L026_BASE_META011,text              ,-1                
P02_L026,base,P02_L026_BASE_META011,reversePOINT      ,1                 
P02_L026,base,P02_L026_BASE_META011,trialPOINT        ,6                 
P02_L026,base,P02_L026_BASE_META011,nDW               ,4                 
P02_L026,base,P02_L026_BASE_META011,nUP               ,1                 
P02_L026,base,P02_L026_BASE_META011,start_weber_Contrast,0.4               
P02_L026,base,P02_L026_BASE_META011,number_trials     ,80                
P02_L026,base,P02_L026_BASE_META011,terminationINDEX  ,9                 
P02_L026,base,P02_L026_BASE_META011,stepDWUP          ,0.005             
P02_L026,base,P02_L026_BASE_META011,logUNIT_UP        ,0.36              
P02_L026,base,P02_L026_BASE_META011,logUNIT_DW        ,0.30294           
P02_L026,base,P02_L026_BASE_META011,condRule          ,2                 
P02_L026,base,P02_L026_BASE_META011,preReversalStepDW ,0.36              
P02_L026,base,P02_L026_BASE_META011,Reversal_or_Trial ,1                 
P02_L026,base,P02_L026_BASE_META011,limit_Trial_Run   ,100               
P02_L026,base,P02_L026_BASE_META011,max_monitor_cdm2  ,400               
P02_L026,base,P02_L026_BASE_META011,bkg_monitor_cdm2  ,26.15             
P02_L026,base,P02_L026_BASE_META011,width             ,374.94805047229414
P02_L026,base,P02_L026_BASE_META011,fs                ,31.5              
P02_L026,base,P02_L026_BASE_META011,ph                ,0.0               
P02_L026,base,P02_L026_BASE_META011,speed             ,0.0               
P02_L026,base,P02_L026_BASE_META011,contr             ,0.0               
P02_L026,base,P02_L026_BASE_META011,theta             ,0.0               
P02_L026,base,P02_L026_BASE_META011,bg                ,0.29              
P02_L026,base,P02_L026_BASE_META011,box               ,False             
P02_L026,base,P02_L026_BASE_META011,Lbg               ,25                
P02_L026,base,P02_L026_BASE_META011,Lmin              ,0.0               
P02_L026,base,P02_L026_BASE_META011,Lmax              ,25                
P02_L026,base,P02_L026_BASE_META011,gamma             ,0.0               
P02_L026,base,P02_L026_BASE_META011,BRTRR             ,1.2               
P02_L026,base,P02_L026_BASE_META011,flanker_width     ,5.0               
P02_L026,base,P02_L026_BASE_META011,flanker_displacement,3.0               
P02_L026,base,P02_L026_BASE_META011,probe_displacement_dx,0.4               
P02_L026,base,P02_L026_BASE_META011,probe_displacement_dy,0.2               
P02_L026,base,P02_L026_BASE_META011,pixel_metre_ratio ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META011,SdeX              ,0.05              
P02_L026,base,P02_L026_BASE_META012,distance_To_Monitor,1.0               
P02_L026,base,P02_L026_BASE_META012,win_widthy_Pixel  ,2560              
P02_L026,base,P02_L026_BASE_META012,win_widthx_Pixel  ,1440              
P02_L026,base,P02_L026_BASE_META012,win_widthy_Meter  ,0.3353            
P02_L026,base,P02_L026_BASE_META012,win_widthx_Meter  ,0.5962            
P02_L026,base,P02_L026_BASE_META012,Pixel Per Inch    ,164               
P02_L026,base,P02_L026_BASE_META012,Pixel width (m)   ,0.00023289062499999997
P02_L026,base,P02_L026_BASE_META012,Pixel Pitch (mm)  ,0.155*0.155       
P02_L026,base,P02_L026_BASE_META012,bkg_intensity     ,0.29              
P02_L026,base,P02_L026_BASE_META012,max_intensity     ,1.0               
P02_L026,base,P02_L026_BASE_META012,time_Stimulus     ,250               
P02_L026,base,P02_L026_BASE_META012,reversalN         ,0.0               
P02_L026,base,P02_L026_BASE_META012,rateDW            ,0.5               
P02_L026,base,P02_L026_BASE_META012,correctTick       ,0                 
P02_L026,base,P02_L026_BASE_META012,count_Reversals   ,0                 
P02_L026,base,P02_L026_BASE_META012,probe_LR          ,0                 
P02_L026,base,P02_L026_BASE_META012,human_LR          ,0                 
P02_L026,base,P02_L026_BASE_META012,posY              ,0                 
P02_L026,base,P02_L026_BASE_META012,rateUP            ,0.5               
