condition_id,candidate_mode,selection,distance_from_flanker_edge_deg,log_sensitivity_ratio
P01_L010,1,source_plotting_index_rule,0.7047368421052631,-0.02862573286677552
P01_L010,1,source_plotting_index_rule,0.7067328320802004,-0.03313202257569275
P01_L010,1,source_plotting_index_rule,0.7087288220551378,-0.037604136241054915
P01_L010,1,source_plotting_index_rule,0.7107248120300751,-0.042037463393273945
P01_L010,1,source_plotting_index_rule,0.7127208020050124,-0.04642743356882191
P01_L010,1,source_plotting_index_rule,0.7147167919799498,-0.05076952102206901
P01_L010,1,source_plotting_index_rule,0.7167127819548871,-0.05505924939100778
P01_L010,1,source_plotting_index_rule,0.7187087719298246,-0.059292196312038935
P01_L010,1,source_plotting_index_rule,0.720704761904762,-0.06346399797907076
P01_L010,1,source_plotting_index_rule,0.7227007518796993,-0.0675703536422339
P01_L010,1,source_plotting_index_rule,0.7246967418546366,-0.07160703004155984
P01_L010,1,source_plotting_index_rule,0.726692731829574,-0.0755698657710713
P01_L010,1,source_plotting_index_rule,0.7286887218045113,-0.079454775568768
P01_L010,1,source_plotting_index_rule,0.7306847117794486,-0.08325775452810065
P01_L010,1,source_plotting_index_rule,0.7326807017543859,-0.08697488222657705
P01_L010,1,source_plotting_index_rule,0.7346766917293233,-0.0906023267672584
P01_L010,1,source_plotting_index_rule,0.7366726817042606,-0.094136348728966
P01_L010,1,source_plotting_index_rule,0.7386686716791979,-0.09757330502113688
P01_L010,1,source_plotting_index_rule,0.7406646616541352,-0.1009096526393502
P01_L010,1,source_plotting_index_rule,0.7426606516290726,-0.10414195231764903
P01_L010,1,source_plotting_index_rule,0.7446566416040099,-0.10726687207390236
P01_L010,1,source_plotting_index_rule,0.7466526315789472,-0.11028119064454095
P01_L010,1,source_plotting_index_rule,0.7486486215538846,-0.11318180080513761
P01_L010,1,source_plotting_index_rule,0.7506446115288221,-0.11596571257339854
P01_L010,1,source_plotting_index_rule,0.7526406015037594,-0.11863005629127266
P01_L010,1,source_plotting_index_rule,0.7546365914786968,-0.12117208558299657
P01_L010,1,source_plotting_index_rule,0.7566325814536341,-0.12358918018602758
P01_L010,1,source_plotting_index_rule,0.7586285714285714,-0.1258788486519481
P01_L010,1,source_plotting_index_rule,0.7606245614035088,-0.12803873091455326
P01_L010,1,source_plotting_index_rule,0.7626205513784461,-0.13006660072248105
P01_L010,1,source_plotting_index_rule,0.7646165413533834,-0.1319603679338701
P01_L010,1,source_plotting_index_rule,0.7666125313283207,-0.1337180806706875
P01_L010,1,source_plotting_index_rule,0.7686085213032581,-0.13533792733049926
P01_L010,1,source_plotting_index_rule,0.7706045112781954,-0.13681823845361488
P01_L010,1,source_plotting_index_rule,0.7726005012531327,-0.13815748844367998
P01_L010,1,source_plotting_index_rule,0.7745964912280701,-0.13935429713994188
P01_L010,1,source_plotting_index_rule,0.7765924812030074,-0.14040743123957183
P01_L010,1,source_plotting_index_rule,0.7785884711779447,-0.14131580556857326
P01_L010,1,source_plotting_index_rule,0.7805844611528823,-0.1420784841999713
P01_L010,1,source_plotting_index_rule,0.7825804511278196,-0.1426946814181265
P01_L010,1,source_plotting_index_rule,0.7845764411027569,-0.14316376252818408
P01_L010,1,source_plotting_index_rule,0.7865724310776943,-0.14348524450982014
P01_L010,1,source_plotting_index_rule,0.7885684210526316,-0.14365879651461533
P01_L010,1,source_plotting_index_rule,0.7905644110275689,-0.14368424020654122
P01_L010,1,source_plotting_index_rule,0.7925604010025062,-0.14356154994521017
P01_L010,1,source_plotting_index_rule,0.7945563909774436,-0.1432908528117004
P01_L010,1,source_plotting_index_rule,0.7965523809523809,-0.14287242847692966
P01_L010,1,source_plotting_index_rule,0.7985483709273182,-0.1423067089127142
P01_L010,1,source_plotting_index_rule,0.8005443609022556,-0.1415942779458122
P01_L010,1,source_plotting_index_rule,0.8025403508771929,-0.14073587065541007
P01_L010,1,source_plotting_index_rule,0.8045363408521302,-0.13973237261467628
P01_L010,1,source_plotting_index_rule,0.8065323308270675,-0.13858481897716274
P01_L010,1,source_plotting_index_rule,0.8085283208020049,-0.13729439340899716
P01_L010,1,source_plotting_index_rule,0.8105243107769422,-0.13586242686796912
P01_L010,1,source_plotting_index_rule,0.8125203007518798,-0.13429039623076597
P01_L010,1,source_plotting_index_rule,0.8145162907268171,-0.13257992276977962
P01_L010,1,source_plotting_index_rule,0.8165122807017544,-0.130732770481048
P01_L010,1,source_plotting_index_rule,0.8185082706766917,-0.1287508442650634
P01_L010,1,source_plotting_index_rule,0.8205042606516291,-0.12663618796231826
P01_L010,1,source_plotting_index_rule,0.8225002506265664,-0.12439098224561568
P01_L010,1,source_plotting_index_rule,0.8244962406015037,-0.12201754237132063
P01_L010,1,source_plotting_index_rule,0.8264922305764411,-0.1195183157918659
P01_L010,1,source_plotting_index_rule,0.8284882205513784,-0.11689587963198124
P01_L010,1,source_plotting_index_rule,0.8304842105263157,-0.1141529380312403
P01_L010,1,source_plotting_index_rule,0.832480200501253,-0.11129231935567468
P01_L010,1,source_plotting_index_rule,0.8344761904761904,-0.10831697328132092
P01_L010,1,source_plotting_index_rule,0.8364721804511277,-0.10522996775271655
P01_L010,1,source_plotting_index_rule,0.838468170426065,-0.10203448581947462
P01_L010,1,source_plotting_index_rule,0.8404641604010024,-0.09873382235420095
P01_L010,1,source_plotting_index_rule,0.8424601503759399,-0.09533138065514149
P01_L010,1,source_plotting_index_rule,0.8444561403508772,-0.09183066893705664
P01_L010,1,source_plotting_index_rule,0.8464521303258146,-0.08823529671394612
P01_L010,1,source_plotting_index_rule,0.8484481203007519,-0.08454897107734946
P01_L010,1,source_plotting_index_rule,0.8504441102756892,-0.08077549287406678
P01_L010,1,source_plotting_index_rule,0.8524401002506266,-0.07691875278722976
P01_L010,1,source_plotting_index_rule,0.8544360902255639,-0.07298272732477613
P01_L010,1,source_plotting_index_rule,0.8564320802005012,-0.0689714747194536
P01_L010,1,source_plotting_index_rule,0.8584280701754385,-0.06488913074458413
P01_L010,1,source_plotting_index_rule,0.8604240601503759,-0.060739904449907636
P01_L010,1,source_plotting_index_rule,0.8624200501253132,-0.05652807382189032
P01_L010,1,source_plotting_index_rule,0.8644160401002505,-0.05225798137298599
P01_L010,1,source_plotting_index_rule,0.8664120300751879,-0.047934029664383655
P01_L010,1,source_plotting_index_rule,0.8684080200501252,-0.043560676766871205
P01_L010,1,source_plotting_index_rule,0.8704040100250625,-0.03914243166448431
P01_L010,1,source_plotting_index_rule,0.8724000000000001,-0.034683849605682965
P01_L010,2,row_linked_max_fms,0.07600000000000001,-0.12474174821991316
P01_L010,2,row_linked_max_fms,0.07799598997493734,-0.12912425415696283
P01_L010,2,row_linked_max_fms,0.07999197994987473,-0.13306325594270055
P01_L010,2,row_linked_max_fms,0.08198796992481205,-0.13654752381180088
P01_L010,2,row_linked_max_fms,0.08398395989974938,-0.139567373128459
P01_L010,2,row_linked_max_fms,0.08597994987468671,-0.14211469018491518
P01_L010,2,row_linked_max_fms,0.0879759398496241,-0.1441829527139379
P01_L010,2,row_linked_max_fms,0.08997192982456143,-0.14576724506864192
P01_L010,2,row_linked_max_fms,0.09196791979949875,-0.14686426804080344
P01_L010,2,row_linked_max_fms,0.09396390977443608,-0.14747234330663525
P01_L010,2,row_linked_max_fms,0.09595989974937347,-0.14759141250675853
P01_L010,2,row_linked_max_fms,0.0979558897243108,-0.14722303098478445
P01_L010,2,row_linked_max_fms,0.09995187969924813,-0.14637035622644462
P01_L010,2,row_linked_max_fms,0.10194786967418545,-0.145038131058529
P01_L010,2,row_linked_max_fms,0.10394385964912284,-0.143232661683943
P01_L010,2,row_linked_max_fms,0.10593984962406017,-0.1409617906459305
P01_L010,2,row_linked_max_fms,0.1079358395989975,-0.13823486483086786
P01_L010,2,row_linked_max_fms,0.10993182957393483,-0.13506269863497183
P01_L010,2,row_linked_max_fms,0.11192781954887221,-0.13145753243571784
P01_L010,2,row_linked_max_fms,0.11392380952380954,-0.12743298652369928
P01_L010,2,row_linked_max_fms,0.11591979949874687,-0.1230040106650132
P01_L010,2,row_linked_max_fms,0.1179157894736842,-0.11818682947800067
P01_L010,2,row_linked_max_fms,0.11991177944862158,-0.1129988838212451
P01_L010,2,row_linked_max_fms,0.12190776942355891,-0.1074587684021107
P01_L010,2,row_linked_max_fms,0.12390375939849624,-0.10158616582673617
P01_L010,2,row_linked_max_fms,0.12589974937343362,-0.09540177732326538
P01_L010,2,row_linked_max_fms,0.12789573934837095,-0.08892725038014561
P01_L010,2,row_linked_max_fms,0.12989172932330828,-0.08218510355053821
P01_L010,2,row_linked_max_fms,0.1318877192982456,-0.07519864868224362
P01_L010,2,row_linked_max_fms,0.13388370927318294,-0.06799191083999502
P01_L010,2,row_linked_max_fms,0.13587969924812032,-0.060589546193532004
P01_L010,2,row_linked_max_fms,0.13787568922305765,-0.053016758150486176
P01_L010,2,row_linked_max_fms,0.13987167919799498,-0.04529921201778752
P01_L010,2,row_linked_max_fms,0.14186766917293236,-0.03746294847903153
P01_L010,2,row_linked_max_fms,0.1438636591478697,-0.02953429617800309
P01_L010,2,row_linked_max_fms,0.14585964912280702,-0.021539783700345736
P01_L010,2,row_linked_max_fms,0.14785563909774435,-0.013506051246194221
P01_L010,2,row_linked_max_fms,0.14985162907268168,-0.005459762286433275
P01_L010,2,row_linked_max_fms,0.15184761904761906,0.0025724845058617304
P01_L010,2,row_linked_max_fms,0.1538436090225564,0.010564242759316549
P01_L010,2,row_linked_max_fms,0.15583959899749372,0.018489305057015838
P01_L010,2,row_linked_max_fms,0.1578355889724311,0.026321788455605476
P01_L010,2,row_linked_max_fms,0.15983157894736844,0.034036218593087135
P01_L010,2,row_linked_max_fms,0.16182756892230576,0.041607612113417854
P01_L010,2,row_linked_max_fms,0.1638235588972431,0.049011557142656544
P01_L010,2,row_linked_max_fms,0.16581954887218042,0.05622429155889366
P01_L010,2,row_linked_max_fms,0.1678155388471178,0.0632227788065015
P01_L010,2,row_linked_max_fms,0.16981152882205514,0.06998478101433928
P01_L010,2,row_linked_max_fms,0.17180751879699252,0.0764889291874046
P01_L010,2,row_linked_max_fms,0.17380350877192985,0.0827147902519893
P01_L010,2,row_linked_max_fms,0.17579949874686718,0.08864293074566527
P01_L010,2,row_linked_max_fms,0.1777954887218045,0.09425497695531948
P01_L010,2,row_linked_max_fms,0.17979147869674184,0.09953367131896637
P01_L010,2,row_linked_max_fms,0.18178746867167922,0.10446292492012502
P01_L010,2,row_linked_max_fms,0.18378345864661655,0.10902786591712287
P01_L010,2,row_linked_max_fms,0.18577944862155388,0.1132148837637318
P01_L010,2,row_linked_max_fms,0.18777543859649126,0.11701166909199537
P01_L010,2,row_linked_max_fms,0.1897714285714286,0.12040724914293788
P01_L010,2,row_linked_max_fms,0.19176741854636592,0.12339201864599006
P01_L010,2,row_linked_max_fms,0.19376340852130325,0.12595776606337541
P01_L010,2,row_linked_max_fms,0.19575939849624058,0.12809769513133173
P01_L010,2,row_linked_max_fms,0.19775538847117796,0.1298064416458301
P01_L010,2,row_linked_max_fms,0.1997513784461153,0.13108008545635225
P01_L010,2,row_linked_max_fms,0.20174736842105262,0.13191615764724524
P01_L010,2,row_linked_max_fms,0.20374335839599,0.13231364290213096
P01_L010,2,row_linked_max_fms,0.20573934837092733,0.13227297706275934
P01_L010,2,row_linked_max_fms,0.20773533834586466,0.13179603990950656
P01_L010,2,row_linked_max_fms,0.209731328320802,0.13088614320637473
P01_L010,2,row_linked_max_fms,0.21172731829573932,0.12954801406880564
P01_L010,2,row_linked_max_fms,0.2137233082706767,0.1277877737278196
P01_L010,2,row_linked_max_fms,0.21571929824561403,0.1256129117788892
P01_L010,2,row_linked_max_fms,0.21771528822055142,0.12303225601850049
P01_L010,2,row_linked_max_fms,0.21971127819548875,0.120055937985507
P01_L010,2,row_linked_max_fms,0.22170726817042608,0.11669535433808158
P01_L010,2,row_linked_max_fms,0.2237032581453634,0.11296312421029664
P01_L010,2,row_linked_max_fms,0.22569924812030073,0.10887304270504927
P01_L010,2,row_linked_max_fms,0.22769523809523806,0.10444003069217471
P01_L010,2,row_linked_max_fms,0.22969122807017545,0.0996800810921087
P01_L010,2,row_linked_max_fms,0.23168721804511277,0.09461020183633784
P01_L010,2,row_linked_max_fms,0.23368320802005016,0.08924835570607641
P01_L010,2,row_linked_max_fms,0.2356791979949875,0.08361339726011312
P01_L010,2,row_linked_max_fms,0.23767518796992482,0.07772500707152481
P01_L010,2,row_linked_max_fms,0.23967117794486215,0.07160362350096934
P01_L010,2,row_linked_max_fms,0.24166716791979947,0.06527037224148155
P01_L010,2,row_linked_max_fms,0.2436631578947368,0.058746993876118925
P01_L010,2,row_linked_max_fms,0.2456591478696742,0.05205576969539521
P01_L010,2,row_linked_max_fms,0.24765513784461152,0.04521944602620139
P01_L010,2,row_linked_max_fms,0.2496511278195489,0.03826115732781781
P01_L010,2,row_linked_max_fms,0.25164711779448623,0.031204348313676605
P01_L010,2,row_linked_max_fms,0.25364310776942356,0.024072695359710003
P01_L010,2,row_linked_max_fms,0.2556390977443609,0.01689002746144364
P01_L010,2,row_linked_max_fms,0.2576350877192982,0.00968024700243076
P01_L010,2,row_linked_max_fms,0.25963107769423555,0.002467250596203918
P01_L010,2,row_linked_max_fms,0.26162706766917293,-0.0047251497373679355
P01_L010,2,row_linked_max_fms,0.26362305764411026,-0.011873304802570156
P01_L010,2,row_linked_max_fms,0.26561904761904764,-0.01895380560942689
P01_L010,2,row_linked_max_fms,0.267615037593985,-0.025943559654435858
P01_L010,2,row_linked_max_fms,0.2696110275689223,-0.0328198658531588
P01_L010,2,row_linked_max_fms,0.27160701754385963,-0.039560487882792254
P01_L010,2,row_linked_max_fms,0.27360300751879696,-0.04614372569906575
P01_L010,2,row_linked_max_fms,0.27559899749373434,-0.05254848499876902
P01_L010,2,row_linked_max_fms,0.2775949874686717,-0.05875434440690158
P01_L010,2,row_linked_max_fms,0.27959097744360906,-0.06474162017582985
P01_L010,2,row_linked_max_fms,0.2815869674185464,-0.0704914281928843
P01_L010,2,row_linked_max_fms,0.2835829573934837,-0.07598574310253255
P01_L010,2,row_linked_max_fms,0.28557894736842104,-0.08120745435954602
P01_L010,2,row_linked_max_fms,0.28757493734335837,-0.08614041904044328
P01_L010,2,row_linked_max_fms,0.2895709273182957,-0.09076951125187308
P01_L010,2,row_linked_max_fms,0.2915669172932331,-0.09508066798647302
P01_L010,2,row_linked_max_fms,0.2935629072681704,-0.09906093128905533
P01_L010,2,row_linked_max_fms,0.2955588972431078,-0.10269848660869522
P01_L010,2,row_linked_max_fms,0.2975548872180451,-0.10598269722537017
P01_L010,2,row_linked_max_fms,0.29955087719298246,-0.10890413465320459
P01_L010,2,row_linked_max_fms,0.3015468671679198,-0.11145460493602913
P01_L010,2,row_linked_max_fms,0.3035428571428571,-0.11362717076486095
P01_L010,2,row_linked_max_fms,0.30553884711779444,-0.11541616936097232
P01_L010,2,row_linked_max_fms,0.3075348370927318,-0.11681722608241368
P01_L010,2,row_linked_max_fms,0.30953082706766916,-0.11782726372613353
P01_L010,2,row_linked_max_fms,0.31152681704260654,-0.1184445075121526
P01_L010,2,row_linked_max_fms,0.31352280701754387,-0.11866848575054897
P01_L010,2,row_linked_max_fms,0.3155187969924812,-0.1185000262062541
P01_L010,2,row_linked_max_fms,0.3175147869674185,-0.11794124819079335
P01_L010,2,row_linked_max_fms,0.31951077694235586,-0.11699555042408855
P01_L010,2,row_linked_max_fms,0.3215067669172932,-0.11566759472322473
P01_L010,2,row_linked_max_fms,0.32350275689223057,-0.11396328558862484
P01_L010,2,row_linked_max_fms,0.3254987468671679,-0.111889745771333
P01_L010,2,row_linked_max_fms,0.3274947368421052,-0.10945528791803256
P01_L010,2,row_linked_max_fms,0.3294907268170426,-0.10666938240298261
P01_L010,2,row_linked_max_fms,0.33148671679197994,-0.1035426214682032
P01_L010,2,row_linked_max_fms,0.33348270676691727,-0.10008667980493458
P01_L010,2,row_linked_max_fms,0.33547869674185465,-0.09631427172061166
P01_L010,2,row_linked_max_fms,0.337474686716792,-0.09223910504628335
P01_L010,2,row_linked_max_fms,0.3394706766917293,-0.08787583194954379
P01_L010,2,row_linked_max_fms,0.34146666666666664,-0.08323999682759829
P01_L010,2,row_linked_max_fms,0.343462656641604,-0.07834798146402158
P01_L010,2,row_linked_max_fms,0.34545864661654135,-0.07321694764106561
P01_L010,2,row_linked_max_fms,0.3474546365914787,-0.06786477740700238
P01_L010,2,row_linked_max_fms,0.349450626566416,-0.06231001120493398
P01_L010,2,row_linked_max_fms,0.3514466165413534,-0.056571784075731275
P01_L010,2,row_linked_max_fms,0.3534426065162907,-0.0506697601532724
P01_L010,2,row_linked_max_fms,0.35543859649122805,-0.04462406567491671
P01_L010,2,row_linked_max_fms,0.3574345864661654,-0.038455220734160925
P01_L010,2,row_linked_max_fms,0.35943057644110277,-0.03218407000566975
P01_L010,2,row_linked_max_fms,0.3614265664160401,-0.025831712675348208
P01_L010,2,row_linked_max_fms,0.3634225563909774,-0.019419431809815108
P01_L010,2,row_linked_max_fms,0.36541854636591475,-0.012968623400559346
P01_L010,2,row_linked_max_fms,0.36741453634085214,-0.0065007253181905535
P01_L010,2,row_linked_max_fms,0.36941052631578947,-3.714641155883333e-05
P01_L010,2,row_linked_max_fms,0.3714065162907268,0.006400804014899699
P01_L010,2,row_linked_max_fms,0.3734025062656641,0.012791986114405705
P01_L010,2,row_linked_max_fms,0.3753984962406015,0.019115498573421017
P01_L010,2,row_linked_max_fms,0.37739448621553884,0.025350746624995014
P01_L010,2,row_linked_max_fms,0.37939047619047617,0.03147750877969906
P01_L010,2,row_linked_max_fms,0.3813864661654135,0.037476002059076044
P01_L010,2,row_linked_max_fms,0.3833824561403509,0.04332694552233715
P01_L010,2,row_linked_max_fms,0.3853784461152882,0.049011621883497475
P01_L010,2,row_linked_max_fms,0.38737443609022554,0.054511937023256345
P01_L010,2,row_linked_max_fms,0.38937042606516287,0.05981047720764698
P01_L010,2,row_linked_max_fms,0.39136641604010025,0.06489056383380233
P01_L010,2,row_linked_max_fms,0.3933624060150376,0.06973630553205436
P01_L010,2,row_linked_max_fms,0.3953583959899749,0.07433264746299072
P01_L010,2,row_linked_max_fms,0.3973543859649123,0.07866541765798674
P01_L010,2,row_linked_max_fms,0.3993503759398496,0.08272137026209284
P01_L010,2,row_linked_max_fms,0.40134636591478695,0.0864882255489393
P01_L010,2,row_linked_max_fms,0.4033423558897243,0.08995470658848863
P01_L010,2,row_linked_max_fms,0.40533834586466166,0.09311057245998748
P01_L010,2,row_linked_max_fms,0.407334335839599,0.09594664791429432
P01_L010,2,row_linked_max_fms,0.4093303258145363,0.0984548494018605
P01_L010,2,row_linked_max_fms,0.41132631578947365,0.10062820739496271
P01_L010,2,row_linked_max_fms,0.41332230576441104,0.10246088494529992
P01_L010,2,row_linked_max_fms,0.41531829573934836,0.10394819243072216
P01_L010,2,row_linked_max_fms,0.4173142857142857,0.10508659845761752
P01_L010,2,row_linked_max_fms,0.419310275689223,0.10587373689830026
P01_L010,2,row_linked_max_fms,0.4213062656641604,0.106308410055579
P01_L010,2,row_linked_max_fms,0.42330225563909774,0.10639058795949279
P01_L010,2,row_linked_max_fms,0.42529824561403506,0.10612140381394505
P01_L010,2,row_linked_max_fms,0.4272942355889724,0.10550314562359805
P01_L010,2,row_linked_max_fms,0.4292902255639098,0.10453924404387255
P01_L010,2,row_linked_max_fms,0.4312862155388471,0.10323425650918941
P01_L010,2,row_linked_max_fms,0.43328220551378444,0.10159384770664827
P01_L010,2,row_linked_max_fms,0.43527819548872176,0.09962476647413117
P01_L010,2,row_linked_max_fms,0.43727418546365915,0.09733481921330019
P01_L010,2,row_linked_max_fms,0.4392701754385965,0.09473283991909756
P01_L010,2,row_linked_max_fms,0.4412661654135338,0.09182865693811508
P01_L010,2,row_linked_max_fms,0.44326215538847114,0.08863305657854632
P01_L010,2,row_linked_max_fms,0.4452581453634085,0.08515774370433306
P01_L010,2,row_linked_max_fms,0.44725413533834585,0.0814152994555402
P01_L010,2,row_linked_max_fms,0.4492501253132832,0.07741913624590961
P01_L010,2,row_linked_max_fms,0.4512461152882205,0.07318345019692578
P01_L010,2,row_linked_max_fms,0.4532421052631579,0.0687231711755496
P01_L010,2,row_linked_max_fms,0.4552380952380952,0.06405391061001779
P01_L010,2,row_linked_max_fms,0.45723408521303255,0.059191907264739586
P01_L010,2,row_linked_max_fms,0.45923007518796993,0.05415397116133964
P01_L010,2,row_linked_max_fms,0.46122606516290726,0.04895742583826317
P01_L010,2,row_linked_max_fms,0.4632220551378446,0.04362004914607569
P01_L010,2,row_linked_max_fms,0.4652180451127819,0.03816001277963861
P01_L010,2,row_linked_max_fms,0.4672140350877193,0.032595820751704085
P01_L010,2,row_linked_max_fms,0.46921002506265663,0.02694624701515395
P01_L010,2,row_linked_max_fms,0.47120601503759396,0.02123027244308662
P01_L010,2,row_linked_max_fms,0.4732020050125313,0.015467021377247425
P01_L010,2,row_linked_max_fms,0.4751979949874687,0.00967569795587694
P01_L010,2,row_linked_max_fms,0.477193984962406,0.003875522431944112
P01_L010,2,row_linked_max_fms,0.47918997493734333,-0.0019143323080832953
P01_L010,2,row_linked_max_fms,0.48118596491228066,-0.007674803816270507
P01_L010,2,row_linked_max_fms,0.48318195488721805,-0.013387002539577388
P01_L010,2,row_linked_max_fms,0.4851779448621554,-0.019032273456926572
P01_L010,2,row_linked_max_fms,0.4871739348370927,-0.024592256696874062
P01_L010,2,row_linked_max_fms,0.48916992481203003,-0.03004894693993275
P01_L010,2,row_linked_max_fms,0.4911659147869674,-0.03538475141439606
P01_L010,2,row_linked_max_fms,0.49316190476190475,-0.0405825462999076
P01_L010,2,row_linked_max_fms,0.4951578947368421,-0.0456257313590175
P01_L010,2,row_linked_max_fms,0.4971538847117794,-0.05049828262352914
P01_L010,2,row_linked_max_fms,0.4991498746867168,-0.05518480296954769
P01_L010,2,row_linked_max_fms,0.5011458646616541,-0.05967057042276977
P01_L010,2,row_linked_max_fms,0.5031418546365914,-0.06394158404367581
P01_L010,2,row_linked_max_fms,0.5051378446115288,-0.0679846072508666
P01_L010,2,row_linked_max_fms,0.5071338345864662,-0.07178720844980781
P01_L010,2,row_linked_max_fms,0.5091298245614035,-0.0753377988436616
P01_L010,2,row_linked_max_fms,0.5111258145363409,-0.0786256673126788
P01_L010,2,row_linked_max_fms,0.5131218045112782,-0.0816410122587423
P01_L010,2,row_linked_max_fms,0.5151177944862155,-0.08437497032208457
P01_L010,2,row_linked_max_fms,0.5171137844611529,-0.08681964188788928
P01_L010,2,row_linked_max_fms,0.5191097744360902,-0.08896811331140762
P01_L010,2,row_linked_max_fms,0.5211057644110275,-0.09081447580133088
P01_L010,2,row_linked_max_fms,0.5231017543859648,-0.09235384091242792
P01_L010,2,row_linked_max_fms,0.5250977443609022,-0.09358235260983803
P01_L010,2,row_linked_max_fms,0.5270937343358395,-0.09449719587887209
P01_L010,2,row_linked_max_fms,0.5290897243107769,-0.09509660186567676
P01_L010,2,row_linked_max_fms,0.5310857142857143,-0.095379849545621
P01_L010,2,row_linked_max_fms,0.5330817042606516,-0.09534726392773439
P01_L010,2,row_linked_max_fms,0.5350776942355889,-0.09500021081492126
P01_L010,2,row_linked_max_fms,0.5370736842105264,-0.09434108815096173
P01_L010,2,row_linked_max_fms,0.5390696741854637,-0.09337331399644848
P01_L010,2,row_linked_max_fms,0.541065664160401,-0.09210131118676244
P01_L010,2,row_linked_max_fms,0.5430616541353384,-0.09053048873592737
P01_L010,2,row_linked_max_fms,0.5450576441102757,-0.0886672200606659
P01_L010,2,row_linked_max_fms,0.547053634085213,-0.08651881810917442
P01_L010,2,row_linked_max_fms,0.5490496240601503,-0.08409350748901104
P01_L010,2,row_linked_max_fms,0.5510456140350877,-0.08140039369801608
P01_L010,2,row_linked_max_fms,0.553041604010025,-0.07844942957132883
P01_L010,2,row_linked_max_fms,0.5550375939849623,-0.07525137906629933
P01_L010,2,row_linked_max_fms,0.5570335839598997,-0.07181777851539264
P01_L010,2,row_linked_max_fms,0.559029573934837,-0.06816089548501887
P01_L010,2,row_linked_max_fms,0.5610255639097744,-0.06429368538557083
P01_L010,2,row_linked_max_fms,0.5630215538847118,-0.06022974598479518
P01_L010,2,row_linked_max_fms,0.5650175438596491,-0.05598326998293123
P01_L010,2,row_linked_max_fms,0.5670135338345864,-0.051568995813818005
P01_L010,2,row_linked_max_fms,0.5690095238095239,-0.04700215684136799
P01_L010,2,row_linked_max_fms,0.5710055137844612,-0.04229842912542813
P01_L010,2,row_linked_max_fms,0.5730015037593985,-0.03747387793506974
P01_L010,2,row_linked_max_fms,0.5749974937343358,-0.032544903190780315
P01_L010,2,row_linked_max_fms,0.5769934837092732,-0.02752818401983615
P01_L010,2,row_linked_max_fms,0.5789894736842105,-0.022440622611327024
P01_L010,2,row_linked_max_fms,0.5809854636591478,-0.017299287558873878
P01_L010,2,row_linked_max_fms,0.5829814536340852,-0.012121356880020247
P01_L010,2,row_linked_max_fms,0.5849774436090225,-0.00692406090159269
P01_L010,2,row_linked_max_fms,0.5869734335839598,-0.001724625200013242
P01_L010,2,row_linked_max_fms,0.5889694235588971,0.0034597862153871476
P01_L010,2,row_linked_max_fms,0.5909654135338345,0.008612127289556116
P01_L010,2,row_linked_max_fms,0.5929614035087718,0.013715525695070828
P01_L010,2,row_linked_max_fms,0.5949573934837094,0.018753337810074523
P01_L010,2,row_linked_max_fms,0.5969533834586467,0.02370920272256511
P01_L010,2,row_linked_max_fms,0.598949373433584,0.028567095086737285
P01_L010,2,row_linked_max_fms,0.6009453634085213,0.03331137666154043
P01_L010,2,row_linked_max_fms,0.6029413533834587,0.03792684636666069
P01_L010,2,row_linked_max_fms,0.604937343358396,0.04239878869667085
P01_L010,2,row_linked_max_fms,0.6069333333333333,0.04671302034014789
P01_L010,2,row_linked_max_fms,0.6089293233082707,0.05085593485709017
P01_L010,2,row_linked_max_fms,0.610925313283208,0.05481454527495753
P01_L010,2,row_linked_max_fms,0.6129213032581453,0.058576524471081304
P01_L010,2,row_linked_max_fms,0.6149172932330826,0.062130243217021944
P01_L010,2,row_linked_max_fms,0.61691328320802,0.06546480576866233
P01_L010,2,row_linked_max_fms,0.6189092731829573,0.06857008289438524
P01_L010,2,row_linked_max_fms,0.6209052631578946,0.07143674224256591
P01_L010,2,row_linked_max_fms,0.622901253132832,0.07405627595878228
P01_L010,2,row_linked_max_fms,0.6248972431077693,0.07642102547257763
P01_L010,2,row_linked_max_fms,0.6268932330827068,0.0785242033832689
P01_L010,2,row_linked_max_fms,0.6288892230576442,0.08035991238414432
P01_L010,2,row_linked_max_fms,0.6308852130325815,0.08192316117441327
P01_L010,2,row_linked_max_fms,0.6328812030075188,0.08320987731840289
P01_L010,2,row_linked_max_fms,0.6348771929824562,0.08421691702173847
P01_L010,2,row_linked_max_fms,0.6368731829573935,0.08494207180453292
P01_L010,2,row_linked_max_fms,0.6388691729323308,0.08538407206192912
P01_L010,2,row_linked_max_fms,0.6408651629072681,0.08554258751264908
P01_L010,2,row_linked_max_fms,0.6428611528822055,0.08541822454646704
P01_L010,2,row_linked_max_fms,0.6448571428571428,0.08501252049171416
P01_L010,2,row_linked_max_fms,0.6468531328320801,0.08432793483399904
P01_L010,2,row_linked_max_fms,0.6488491228070175,0.08336783742726517
P01_L010,2,row_linked_max_fms,0.6508451127819548,0.0821364937480641
P01_L010,2,row_linked_max_fms,0.6528411027568921,0.080639047253479
P01_L010,2,row_linked_max_fms,0.6548370927318294,0.07888149891244656
P01_L010,2,row_linked_max_fms,0.656833082706767,0.07687068398927493
P01_L010,2,row_linked_max_fms,0.6588290726817043,0.07461424616690839
P01_L010,2,row_linked_max_fms,0.6608250626566416,0.07212060910591518
