condition_id,participant_id,experiment,staircase_id,probe_position_deg,distance_from_flanker_edge_deg,detected_reversals,threshold_last_five,included_for_baseline_candidate
P02_L100,P02,flanker,P02_L100_FLANKER_T000_A04,0.0229,0.5229,11,0.02502417955084222,True
P02_L100,P02,flanker,P02_L100_FLANKER_T000_A05,-0.1662,0.3338,10,0.04525345941874622,True
P02_L100,P02,flanker,P02_L100_FLANKER_T001_A01,-0.3037,0.19629999999999997,10,0.03486258389393714,True
P02_L100,P02,flanker,P02_L100_FLANKER_T001_A02,0.4526,0.9526,11,0.04945880710664739,True
P02_L100,P02,flanker,P02_L100_FLANKER_T001_A03,0.0745,0.5745,10,0.03734570136852233,True
P02_L100,P02,flanker,P02_L100_FLANKER_T001_A04,0.2636,0.7636000000000001,10,0.06877264818717442,True
P02_L100,P02,flanker,P02_L100_FLANKER_T001_A05,-0.1146,0.3854,11,0.02729757014789504,True
P02_L100,P02,flanker,P02_L100_FLANKER_T002_A01,-0.3037,0.19629999999999997,10,0.04525342630842334,True
P02_L100,P02,flanker,P02_L100_FLANKER_T002_A02,-0.1146,0.3854,10,0.052028357450479935,True
P02_L100,P02,flanker,P02_L100_FLANKER_T002_A03,0.4526,0.9526,10,0.04525342630842334,True
P02_L100,P02,flanker,P02_L100_FLANKER_T002_A04,0.2636,0.7636000000000001,11,0.04008182972651699,True
P02_L100,P02,flanker,P02_L100_FLANKER_T002_A05,0.0745,0.5745,11,0.03550124622569791,True
P02_L100,P02,flanker,P02_L100_FLANKER_T003_A01,-0.3037,0.19629999999999997,10,0.030570287642914383,True
P02_L100,P02,flanker,P02_L100_FLANKER_T003_A02,0.4526,0.9526,10,0.059333441422541704,True
P02_L100,P02,flanker,P02_L100_FLANKER_T003_A03,0.0745,0.5745,10,0.034862624883508476,True
P02_L100,P02,flanker,P02_L100_FLANKER_T003_A04,-0.1146,0.3854,10,0.07986552220071849,True
P02_L100,P02,flanker,P02_L100_FLANKER_T003_A05,0.2636,0.7636000000000001,10,0.03486262446981426,True
P02_L100,P02,flanker,P02_L100_FLANKER_T004_A01,0.0745,0.5745,10,0.04525342630842334,True
P02_L100,P02,flanker,P02_L100_FLANKER_T004_A02,-0.3037,0.19629999999999997,10,0.04525345941874622,True
P02_L100,P02,flanker,P02_L100_FLANKER_T004_A03,-0.1146,0.3854,10,0.040408751461248914,True
P02_L100,P02,flanker,P02_L100_FLANKER_T004_A04,0.2636,0.7636000000000001,10,0.051607343797021754,True
P02_L100,P02,flanker,P02_L100_FLANKER_T004_A05,0.4526,0.9526,10,0.039681877909640055,True
P02_L100,P02,flanker,P02_L100_FLANKER_T005_A01,-0.2578,0.24220000000000003,10,0.05885348234838744,True
P02_L100,P02,flanker,P02_L100_FLANKER_T005_A02,0.3094,0.8094,10,0.051607343797021754,True
P02_L100,P02,flanker,P02_L100_FLANKER_T005_A03,0.4985,0.9984999999999999,11,0.04336942515993926,True
P02_L100,P02,flanker,P02_L100_FLANKER_T005_A04,-0.0688,0.4312,10,0.07716494283418325,True
P02_L100,P02,flanker,P02_L100_FLANKER_T005_A05,0.1203,0.6203,10,0.09756634337335106,True
P02_L100,P02,flanker,P02_L100_FLANKER_T006_A01,0.1203,0.6203,10,0.1182256686034135,True
P02_L100,P02,flanker,P02_L100_FLANKER_T006_A02,0.3094,0.8094,11,0.041484683064570975,True
P02_L100,P02,flanker,P02_L100_FLANKER_T006_A03,-0.0688,0.4312,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T006_A04,0.4985,0.9984999999999999,11,0.04148465423704032,True
P02_L100,P02,flanker,P02_L100_FLANKER_T006_A05,-0.2578,0.24220000000000003,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T007_A01,-0.0688,0.4312,11,0.05395211374844702,True
P02_L100,P02,flanker,P02_L100_FLANKER_T007_A02,0.1203,0.6203,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T007_A03,0.3094,0.8094,10,0.04525342630842334,True
P02_L100,P02,flanker,P02_L100_FLANKER_T007_A04,-0.2578,0.24220000000000003,10,0.07842879976245584,True
P02_L100,P02,flanker,P02_L100_FLANKER_T007_A05,0.4985,0.9984999999999999,10,0.04525342630842334,True
P02_L100,P02,flanker,P02_L100_FLANKER_T008_A01,0.1203,0.6203,10,0.09257123575788712,True
P02_L100,P02,flanker,P02_L100_FLANKER_T008_A02,-0.2578,0.24220000000000003,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T008_A03,0.3094,0.8094,10,0.052981421808227486,True
P02_L100,P02,flanker,P02_L100_FLANKER_T008_A04,0.4985,0.9984999999999999,10,0.05732704218287693,True
P02_L100,P02,flanker,P02_L100_FLANKER_T008_A05,-0.0688,0.4312,10,0.04645836146164087,True
P02_L100,P02,flanker,P02_L100_FLANKER_T009_A01,-0.4011,0.09889999999999999,10,0.06590950540164368,True
P02_L100,P02,flanker,P02_L100_FLANKER_T009_A02,0.1662,0.6662,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T009_A03,0.3552,0.8552,10,0.1348254975465811,True
P02_L100,P02,flanker,P02_L100_FLANKER_T009_A04,-0.212,0.28800000000000003,10,0.10366974121870853,True
P02_L100,P02,flanker,P02_L100_FLANKER_T009_A05,-0.0229,0.4771,10,0.07986552220071849,True
P02_L100,P02,flanker,P02_L100_FLANKER_T010_A01,-0.4011,0.09889999999999999,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T010_A02,0.3552,0.8552,10,0.07986562903131689,True
P02_L100,P02,flanker,P02_L100_FLANKER_T010_A03,-0.212,0.28800000000000003,10,0.08117377586790923,True
P02_L100,P02,flanker,P02_L100_FLANKER_T010_A04,0.1662,0.6662,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T010_A05,-0.0229,0.4771,11,0.06253513900676504,True
P02_L100,P02,flanker,P02_L100_FLANKER_T011_A01,0.1662,0.6662,10,0.10366974121870853,True
P02_L100,P02,flanker,P02_L100_FLANKER_T011_A02,-0.0229,0.4771,10,0.052028357450479935,True
P02_L100,P02,flanker,P02_L100_FLANKER_T011_A03,0.3552,0.8552,10,0.06946593111876402,True
P02_L100,P02,flanker,P02_L100_FLANKER_T011_A04,-0.212,0.28800000000000003,10,0.08117377586790923,True
P02_L100,P02,flanker,P02_L100_FLANKER_T011_A05,-0.4011,0.09889999999999999,10,0.0841751405888225,True
P02_L100,P02,flanker,P02_L100_FLANKER_T012_A01,-0.212,0.28800000000000003,10,0.07381141075708943,True
P02_L100,P02,flanker,P02_L100_FLANKER_T012_A02,-0.0229,0.4771,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T012_A03,-0.4011,0.09889999999999999,10,0.0520283136453255,True
P02_L100,P02,flanker,P02_L100_FLANKER_T012_A04,0.1662,0.6662,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T012_A05,0.3552,0.8552,10,0.09090582932003076,True
P02_L100,P02,flanker,P02_L100_FLANKER_T013_A01,0.212,0.712,10,0.13482542486267166,True
P02_L100,P02,flanker,P02_L100_FLANKER_T013_A02,0.4011,0.9011,10,0.08051704241544727,True
P02_L100,P02,flanker,P02_L100_FLANKER_T013_A03,-0.3552,0.14479999999999998,10,0.0516073797168132,True
P02_L100,P02,flanker,P02_L100_FLANKER_T013_A04,0.0229,0.5229,10,0.04525349573300749,True
P02_L100,P02,flanker,P02_L100_FLANKER_T013_A05,-0.1662,0.3338,11,0.03144404541806643,True
P02_L100,P02,flanker,P02_L100_FLANKER_T014_A01,0.0229,0.5229,10,0.040408751461248914,True
P02_L100,P02,flanker,P02_L100_FLANKER_T014_A02,-0.3552,0.14479999999999998,11,0.03195918558809809,True
P02_L100,P02,flanker,P02_L100_FLANKER_T014_A03,-0.1662,0.3338,10,0.05026889393538176,True
P02_L100,P02,flanker,P02_L100_FLANKER_T014_A04,0.212,0.712,10,0.07842888811897843,True
P02_L100,P02,flanker,P02_L100_FLANKER_T014_A05,0.4011,0.9011,10,0.10283099129869572,True
P02_L100,P02,flanker,P02_L100_FLANKER_T015_A01,-0.3552,0.14479999999999998,10,0.035433675422982966,True
P02_L100,P02,flanker,P02_L100_FLANKER_T015_A02,0.212,0.712,10,0.10366974121870853,True
P02_L100,P02,flanker,P02_L100_FLANKER_T015_A03,0.0229,0.5229,10,0.04190296519250645,True
P02_L100,P02,flanker,P02_L100_FLANKER_T015_A04,-0.1662,0.3338,10,0.040081838628964354,True
P02_L100,P02,flanker,P02_L100_FLANKER_T015_A05,0.4011,0.9011,10,0.06420010906398073,True
P03_L010,P03,base,P03_L010_BASE_T000_A01,-0.1031,0.39690000000000003,10,0.045253462847699266,True
P03_L010,P03,base,P03_L010_BASE_T000_A02,-0.338,0.16199999999999998,10,0.05202831899107683,True
P03_L010,P03,base,P03_L010_BASE_T000_A03,0.1375,0.6375,10,0.04040878175998518,True
P03_L010,P03,base,P03_L010_BASE_T000_A04,0.3782,0.8782,10,0.030570300242547154,True
P03_L010,P03,base,P03_L010_BASE_T001_A01,0.1948,0.6948,10,0.04040878175998518,True
P03_L010,P03,base,P03_L010_BASE_T001_A02,-0.2807,0.2193,10,0.04040878175998518,True
P03_L010,P03,base,P03_L010_BASE_T001_A03,0.4354,0.9354,10,0.046458348137724655,True
P03_L010,P03,base,P03_L010_BASE_T001_A04,-0.0401,0.4599,10,0.06877266217782155,True
P03_L010,P03,base,P03_L010_BASE_T002_A01,-0.0401,0.4599,10,0.03195918201248962,True
