condition_id,frequency_cpd,density_per_cpd
P01_L010,2.7397405405405406,1.2392157005104738
P01_L010,2.747246846846847,1.239718814675381
P01_L010,2.7547531531531533,1.2388817632886082
P01_L010,2.7622594594594596,1.236704513737018
P01_L010,2.769765765765766,1.233191553964251
P01_L010,2.7772720720720723,1.2283518740833905
P01_L010,2.7847783783783786,1.2221989224427865
P01_L010,2.792284684684685,1.214750536474915
P01_L010,2.7997909909909913,1.206028848857301
P01_L010,2.807297297297297,1.196060169708021
P01_L010,2.814803603603604,1.1848748457249207
P01_L010,2.82230990990991,1.1725070973543172
P01_L010,2.8298162162162166,1.158994835241456
P01_L010,2.8373225225225225,1.1443794573685686
P01_L010,2.8448288288288293,1.1287056284258548
P01_L010,2.852335135135135,1.1120210430856994
P01_L010,2.8598414414414415,1.0943761749582988
P01_L010,2.867347747747748,1.0758240130980716
P01_L010,2.874854054054054,1.0564197880037085
P01_L010,2.8823603603603605,1.0362206891093064
P01_L010,2.889866666666667,1.0152855758006563
P01_L010,2.897372972972973,0.9936746840082422
P01_L010,2.9048792792792795,0.9714493304278315
P01_L010,2.912385585585586,0.9486716164002633
P01_L010,2.919891891891892,0.9254041334456735
P01_L010,2.9273981981981985,0.9017096723934439
P01_L010,2.9349045045045044,0.8776509379797257
P01_L010,2.942410810810811,0.8532902706994311
P01_L010,2.949917117117117,0.8286893776014764
P01_L010,2.957423423423424,0.8039090736041806
P01_L010,2.9649297297297297,0.7790090347864683
P01_L010,2.9724360360360365,0.7540475649776232
P01_L010,2.9799423423423423,0.7290813768292436
P01_L010,2.987448648648649,0.7041653884056557
P01_L010,2.994954954954955,0.6793525361785712
P01_L010,3.0024612612612613,0.6546936051563047
P01_L010,3.0099675675675677,0.6302370767222005
P01_L010,3.017473873873874,0.6060289946003746
P01_L010,3.0249801801801803,0.5821128492119451
P01_L010,3.0324864864864867,0.5585294805334957
P01_L010,3.039992792792793,0.5353169994215304
P01_L010,3.0474990990990993,0.5125107272251626
P01_L010,3.0550054054054057,0.4901431533741497
P01_L010,3.0625117117117115,0.4682439105023886
P01_L010,3.0700180180180183,0.44683976654846874
P01_L010,3.077524324324324,0.42595463316679555
P01_L010,3.085030630630631,0.4056095896839619
P01_L010,3.092536936936937,0.3858229217483159
P01_L010,3.1000432432432437,0.3666101737442326
P01_L010,3.1075495495495495,0.34798421397824075
P01_L010,3.1150558558558563,0.329955311591471
P01_L010,3.122562162162162,0.3125312241116665
P01_L010,3.1300684684684685,0.29571729452841994
P01_L010,3.137574774774775,0.2795165567572178
P01_L010,3.145081081081081,0.26392984835030314
P01_L010,3.1525873873873875,0.24895592931580554
P01_L010,3.160093693693694,0.23459160591941255
P01_L010,3.1676,0.2208318583654566
P01_L010,3.1751063063063065,0.20766997128508805
P01_L010,3.182612612612613,0.19509766599814568
P01_L010,3.190118918918919,0.1831052335610221
P01_L010,3.1976252252252255,0.17168166766491702
P01_L010,3.2051315315315314,0.16081479650616975
P01_L010,3.212637837837838,0.15049141281212836
P01_L010,3.220144144144144,0.1406974012713726
P01_L010,3.227650450450451,0.13141786268521763
P01_L010,3.2351567567567567,0.12263723422733945
P01_L010,3.2426630630630635,0.11433940526943426
P01_L010,3.2501693693693694,0.10650782830211668
P01_L010,3.2576756756756757,0.09912562455120379
P01_L010,3.265181981981982,0.09217568395926377
P01_L010,3.2726882882882884,0.08564075927041151
P01_L010,3.2801945945945947,0.07950355402205918
P01_L010,3.287700900900901,0.07374680431028798
P01_L010,3.2952072072072074,0.06835335425524128
P01_L010,3.3027135135135137,0.06330622514902791
P01_L010,3.31021981981982,0.05858867832083241
P01_L010,3.3177261261261264,0.05418427180194023
P01_L010,3.3252324324324327,0.05007691091708448
P01_L010,3.3327387387387386,0.046250892967742006
P01_L010,3.3402450450450454,0.04269094620771433
P01_L010,3.3477513513513513,0.03938226334148807
P01_L010,3.355257657657658,0.03631052980154818
P01_L010,3.362763963963964,0.03346194708209754
P01_L010,3.3702702702702707,0.030823251423617592
P01_L010,3.3777765765765766,0.028381728155601783
P01_L010,3.3852828828828834,0.026125222013727287
P01_L010,3.3927891891891893,0.024042143753032007
P01_L010,3.4002954954954956,0.022121473380432355
P01_L010,3.407801801801802,0.020352760328554417
P01_L010,3.4153081081081083,0.01872612088851883
P01_L010,3.4228144144144146,0.01723223321235333
P01_L010,3.430320720720721,0.015862330186381928
P01_L010,3.4378270270270272,0.014608190465497255
P01_L010,3.4453333333333336,0.013462127945009658
P01_L010,3.45283963963964,0.012416979931972499
P01_L010,3.460345945945946,0.011466094261849599
P01_L010,3.4678522522522526,0.010603315589289689
P01_L010,3.4753585585585585,0.00982297106391237
P01_L010,3.4828648648648652,0.009119855583553702
P01_L010,3.490371171171171,0.008489216798612635
P01_L010,3.497877477477478,0.007926740022149876
P01_L010,3.505383783783784,0.007428533181404945
P01_L010,3.5128900900900906,0.006991111927561093
P01_L010,3.5203963963963965,0.006611385002053283
P01_L010,3.5279027027027032,0.006286639939598942
P01_L010,3.535409009009009,0.00601452917055107
P01_L010,3.542915315315316,0.005793056568216967
P01_L010,3.550421621621622,0.0056205644705541085
P01_L010,3.5579279279279277,0.005495721190198698
P01_L010,3.5654342342342344,0.005417509012185995
P01_L010,3.5729405405405403,0.0053852126650226345
P01_L010,3.580446846846847,0.005398408238026736
P01_L010,3.587953153153153,0.0054569525060967055
P01_L010,3.5954594594594598,0.005560972612337503
P01_L010,3.6029657657657657,0.005710856049302635
P01_L010,3.6104720720720724,0.005907240871016386
P01_L010,3.6179783783783783,0.006151006060460904
P01_L010,3.625484684684685,0.006443261970861804
P01_L010,3.632990990990991,0.006785340753907009
P01_L010,3.6404972972972978,0.00717878668401289
P01_L010,3.6480036036036037,0.007625346284916854
P01_L010,3.6555099099099104,0.008126958163259815
P01_L010,3.6630162162162163,0.008685742453428194
P01_L010,3.670522522522523,0.009303989778773834
P01_L010,3.678028828828829,0.009984149636435803
P01_L010,3.6855351351351358,0.010728818116353437
P01_L010,3.6930414414414416,0.011540724869688232
P01_L010,3.7005477477477475,0.012422719247769184
P01_L010,3.7080540540540543,0.013377755539821432
P01_L010,3.71556036036036,0.014408877246128148
P01_L010,3.723066666666667,0.015519200332871345
P01_L010,3.730572972972973,0.016711895425673282
P01_L010,3.7380792792792796,0.017990168910767077
P01_L010,3.7455855855855855,0.019357242925691447
P01_L010,3.7530918918918923,0.020816334235388905
P01_L010,3.760598198198198,0.022370632004444592
P01_L010,3.768104504504505,0.024023274491916168
P01_L010,3.775610810810811,0.025777324711553015
P01_L010,3.7831171171171176,0.027635745117163744
P01_L010,3.7906234234234235,0.02960137139021763
