condition_id,candidate_mode,selection,assumed_input_index,point_index,probe_position_deg,distance_from_flanker_edge_deg,log_sensitivity_ratio,spread_recorded,errorbar_halfwidth_source_convention
P02_L049,2,source_plotting_index_rule,3584,12,0.1662,0.6662,0.2578652485547481,0.3136991451348444,0.1568495725674222
P02_L049,2,source_plotting_index_rule,3584,13,0.212,0.712,-0.10836877579613698,0.3465297557212275,0.17326487786061376
P02_L049,2,source_plotting_index_rule,3584,14,0.2636,0.7636000000000001,-0.199186310335734,0.2703262032605446,0.1351631016302723
P02_L049,2,source_plotting_index_rule,3584,15,0.3094,0.8094,-0.16650868064605273,0.25468296173646743,0.12734148086823371
P02_L049,2,source_plotting_index_rule,3584,16,0.3552,0.8552,0.15594609134190343,0.22506605587350473,0.11253302793675236
P02_L049,2,source_plotting_index_rule,3584,17,0.4011,0.9011,0.41345187993634014,0.2780406542527187,0.13902032712635934
P02_L049,2,source_plotting_index_rule,3584,18,0.4526,0.9526,0.11630367721309953,0.26105437664351866,0.13052718832175933
P02_L049,2,source_plotting_index_rule,3584,19,0.4985,0.9984999999999999,0.325435869917151,0.18179070336911723,0.09089535168455862
P02_L100,1,row_linked_max_fms,11162,0,-0.4011,0.09889999999999999,-0.05982956282025004,0.29913266360191965,0.14956633180095982
P02_L100,1,row_linked_max_fms,11162,1,-0.3552,0.14479999999999998,0.18806482059522447,0.17618476180790177,0.08809238090395088
P02_L100,1,row_linked_max_fms,11162,2,-0.3037,0.19629999999999997,0.030043791422027726,0.19906253447827196,0.09953126723913598
P02_L100,1,row_linked_max_fms,11162,3,-0.2578,0.24220000000000003,0.01876096789318746,0.2920336459694646,0.1460168229847323
P02_L100,1,row_linked_max_fms,11162,4,-0.212,0.28800000000000003,-0.22069297491868106,0.157610696333742,0.078805348166871
P02_L100,1,row_linked_max_fms,11162,5,-0.1662,0.3338,-0.045695508402839126,0.20280676120567248,0.10140338060283624
P02_L100,1,row_linked_max_fms,11162,6,-0.1146,0.3854,-0.16680546481652364,0.2008766378762414,0.1004383189381207
P02_L100,1,row_linked_max_fms,11162,7,-0.0688,0.4312,0.1408364367820069,0.17378140084190377,0.08689070042095189
P02_L100,1,row_linked_max_fms,11162,8,-0.0229,0.4771,0.0980993885803733,0.43223654439372244,0.21611827219686122
P02_L100,1,row_linked_max_fms,11162,9,0.0229,0.5229,0.10662310383687373,0.30926139863869834,0.15463069931934917
P02_L100,1,row_linked_max_fms,11162,10,0.0745,0.5745,0.03389637625191755,0.16942139604835205,0.08471069802417602
P02_L100,1,row_linked_max_fms,11162,11,0.1203,0.6203,-0.12178939654902053,0.08265626824050357,0.04132813412025178
P02_L100,1,row_linked_max_fms,11162,12,0.1662,0.6662,0.029799011366217494,0.24916545066085538,0.12458272533042769
P02_L100,1,row_linked_max_fms,11162,13,0.212,0.712,0.18326545961927165,0.3668808224234156,0.1834404112117078
P02_L100,1,row_linked_max_fms,11162,14,0.2636,0.7636000000000001,-0.10348246209987666,0.3016351989360299,0.15081759946801496
P02_L100,1,row_linked_max_fms,11162,15,0.3094,0.8094,-0.11293223178402419,0.2247622018009828,0.1123811009004914
P02_L100,1,row_linked_max_fms,11162,16,0.3552,0.8552,0.027201156291923073,0.2469581744507035,0.12347908722535175
P02_L100,1,row_linked_max_fms,11162,17,0.4011,0.9011,0.21363011280880925,0.2657505158799399,0.13287525793996996
P02_L100,1,row_linked_max_fms,11162,18,0.4526,0.9526,0.013614569743347783,0.2728086590037024,0.1364043295018512
P02_L100,1,row_linked_max_fms,11162,19,0.4985,0.9984999999999999,0.030711080949068836,0.1842362991569177,0.09211814957845885
P02_L100,1,source_plotting_index_rule,4373,0,-0.4011,0.09889999999999999,0.016300406593059882,0.4108887341397922,0.2054443670698961
P02_L100,1,source_plotting_index_rule,4373,1,-0.3552,0.14479999999999998,0.33889356980969604,0.37260553343405206,0.18630276671702603
P02_L100,1,source_plotting_index_rule,4373,2,-0.3037,0.19629999999999997,0.21212441301105853,0.26933280269740295,0.13466640134870148
P02_L100,1,source_plotting_index_rule,4373,3,-0.2578,0.24220000000000003,-0.04518633375863669,0.23045731177648962,0.11522865588824481
P02_L100,1,source_plotting_index_rule,4373,4,-0.212,0.28800000000000003,-0.18679047636430351,0.06959551989247319,0.034797759946236594
P02_L100,1,source_plotting_index_rule,4373,5,-0.1662,0.3338,0.09014503391847692,0.28517434889508514,0.14258717444754257
P02_L100,1,source_plotting_index_rule,4373,6,-0.1146,0.3854,-0.1731975558011331,0.24520727951056306,0.12260363975528153
P02_L100,1,source_plotting_index_rule,4373,7,-0.0688,0.4312,0.07689130769128644,0.25034709857597987,0.12517354928798993
P02_L100,1,source_plotting_index_rule,4373,8,-0.0229,0.4771,0.06356632630338273,0.3316636781354691,0.16583183906773455
P02_L100,1,source_plotting_index_rule,4373,9,0.0229,0.5229,0.20388809297267485,0.2601734932975237,0.13008674664876185
P02_L100,1,source_plotting_index_rule,4373,10,0.0745,0.5745,0.06282044230411167,0.17816323603527462,0.08908161801763731
P02_L100,1,source_plotting_index_rule,4373,11,0.1203,0.6203,-0.09425688308909688,0.11149590899794425,0.05574795449897212
P02_L100,1,source_plotting_index_rule,4373,12,0.1662,0.6662,0.09535640779590375,0.251342563405144,0.125671281702572
P02_L100,1,source_plotting_index_rule,4373,13,0.212,0.712,0.17629151043848515,0.26724720599884505,0.13362360299942252
P02_L100,1,source_plotting_index_rule,4373,14,0.2636,0.7636000000000001,-0.1166564443850101,0.29408643465343537,0.14704321732671768
P02_L100,1,source_plotting_index_rule,4373,15,0.3094,0.8094,-0.11203226536493345,0.26133564522804376,0.13066782261402188
P02_L100,1,source_plotting_index_rule,4373,16,0.3552,0.8552,-0.04249869629280813,0.342798918644208,0.171399459322104
P02_L100,1,source_plotting_index_rule,4373,17,0.4011,0.9011,0.3041175263671758,0.3217335193176809,0.16086675965884045
P02_L100,1,source_plotting_index_rule,4373,18,0.4526,0.9526,-0.07345897874300542,0.2792350065501043,0.13961750327505215
P02_L100,1,source_plotting_index_rule,4373,19,0.4985,0.9984999999999999,0.07035998326241459,0.11971199874921128,0.05985599937460564
P02_L100,2,row_linked_max_fms,43725,0,-0.4011,0.09889999999999999,-0.17339056172106584,0.26119959544357974,0.13059979772178987
P02_L100,2,row_linked_max_fms,43725,1,-0.3552,0.14479999999999998,0.2945208340479731,0.16091212579105038,0.08045606289552519
P02_L100,2,row_linked_max_fms,43725,2,-0.3037,0.19629999999999997,0.034361943094189634,0.29548959221062754,0.14774479610531377
P02_L100,2,row_linked_max_fms,43725,3,-0.2578,0.24220000000000003,0.010440804419276622,0.20790993534079147,0.10395496767039573
P02_L100,2,row_linked_max_fms,43725,4,-0.212,0.28800000000000003,-0.24171723309618362,0.14538509381946835,0.07269254690973417
P02_L100,2,row_linked_max_fms,43725,5,-0.1662,0.3338,0.11641780072711946,0.3965524899819023,0.19827624499095114
P02_L100,2,row_linked_max_fms,43725,6,-0.1146,0.3854,-0.004959628831784187,0.26652360439031936,0.13326180219515968
P02_L100,2,row_linked_max_fms,43725,7,-0.0688,0.4312,0.03918203412204212,0.19073564271402302,0.09536782135701151
P02_L100,2,row_linked_max_fms,43725,8,-0.0229,0.4771,-0.021887145457280866,0.3488613149742685,0.17443065748713424
P02_L100,2,row_linked_max_fms,43725,9,0.0229,0.5229,0.26205186870090985,0.25055539545219885,0.12527769772609942
P02_L100,2,row_linked_max_fms,43725,10,0.0745,0.5745,0.10734534027321643,0.22236384100208154,0.11118192050104077
P02_L100,2,row_linked_max_fms,43725,11,0.1203,0.6203,-0.20287496431466095,0.18036197432760373,0.09018098716380187
P02_L100,2,row_linked_max_fms,43725,12,0.1662,0.6662,0.06832193991290675,0.19839813608163454,0.09919906804081727
P02_L100,2,row_linked_max_fms,43725,13,0.212,0.712,0.22839754815468172,0.2398364721874997,0.11991823609374985
P02_L100,2,row_linked_max_fms,43725,14,0.2636,0.7636000000000001,-0.2039533843599598,0.13817478451137885,0.06908739225568943
P02_L100,2,row_linked_max_fms,43725,15,0.3094,0.8094,-0.15529555183560914,0.2141202217178105,0.10706011085890525
P02_L100,2,row_linked_max_fms,43725,16,0.3552,0.8552,-0.11914519961694293,0.213447965825241,0.1067239829126205
P02_L100,2,row_linked_max_fms,43725,17,0.4011,0.9011,0.21363011280880925,0.2657505158799399,0.13287525793996996
P02_L100,2,row_linked_max_fms,43725,18,0.4526,0.9526,-0.06998247587828772,0.25246330426851893,0.12623165213425946
P02_L100,2,row_linked_max_fms,43725,19,0.4985,0.9984999999999999,0.18483204356254218,0.18424972786081545,0.09212486393040772
P02_L100,2,source_plotting_index_rule,4778,0,-0.4011,0.09889999999999999,0.028489681186184137,0.1489035773271907,0.07445178866359535
P02_L100,2,source_plotting_index_rule,4778,1,-0.3552,0.14479999999999998,0.25612195872525423,0.21730065532957019,0.10865032766478509
P02_L100,2,source_plotting_index_rule,4778,2,-0.3037,0.19629999999999997,0.10409055536985486,0.24184286103980307,0.12092143051990153
P02_L100,2,source_plotting_index_rule,4778,3,-0.2578,0.24220000000000003,0.12730237997180666,0.21920448420362917,0.10960224210181459
P02_L100,2,source_plotting_index_rule,4778,4,-0.212,0.28800000000000003,-0.03582469732904163,0.12838113354091638,0.06419056677045819
P02_L100,2,source_plotting_index_rule,4778,5,-0.1662,0.3338,0.12699003060315872,0.4187071563203697,0.20935357816018485
P02_L100,2,source_plotting_index_rule,4778,6,-0.1146,0.3854,-0.04963055175410565,0.2602396036415863,0.13011980182079316
P02_L100,2,source_plotting_index_rule,4778,7,-0.0688,0.4312,0.053819106412498464,0.19376110237964,0.09688055118982
P02_L100,2,source_plotting_index_rule,4778,8,-0.0229,0.4771,-0.058614046482694665,0.3378573438760542,0.1689286719380271
P02_L100,2,source_plotting_index_rule,4778,9,0.0229,0.5229,0.24303790535747638,0.2922846813627443,0.14614234068137216
P02_L100,2,source_plotting_index_rule,4778,10,0.0745,0.5745,0.13776419863257983,0.18436302848424246,0.09218151424212123
P02_L100,2,source_plotting_index_rule,4778,11,0.1203,0.6203,-0.08570114955377846,0.06495594032322033,0.032477970161610165
P02_L100,2,source_plotting_index_rule,4778,12,0.1662,0.6662,0.01723385497920526,0.13990851167016927,0.06995425583508463
P02_L100,2,source_plotting_index_rule,4778,13,0.212,0.712,0.18531455629384813,0.2842515510116074,0.1421257755058037
P02_L100,2,source_plotting_index_rule,4778,14,0.2636,0.7636000000000001,-0.09508164986053994,0.22742161412560105,0.11371080706280053
P02_L100,2,source_plotting_index_rule,4778,15,0.3094,0.8094,-0.10111750365318409,0.2880010546372259,0.14400052731861296
P02_L100,2,source_plotting_index_rule,4778,16,0.3552,0.8552,-0.1074326082309552,0.21360514034903794,0.10680257017451897
P02_L100,2,source_plotting_index_rule,4778,17,0.4011,0.9011,0.2676931699373337,0.26281201301598434,0.13140600650799217
P02_L100,2,source_plotting_index_rule,4778,18,0.4526,0.9526,-0.0005975619210397649,0.28647686349364593,0.14323843174682296
P02_L100,2,source_plotting_index_rule,4778,19,0.4985,0.9984999999999999,0.2704140244079637,0.12581508607161065,0.06290754303580533
P03_L010,1,row_linked_max_fms,40001,0,-0.4011,0.09889999999999999,-0.19157674624825427,0.522998027069825,0.2614990135349125
P03_L010,1,row_linked_max_fms,40001,1,-0.338,0.16199999999999998,0.18163350710478543,0.18416488732667438,0.09208244366333719
P03_L010,1,row_linked_max_fms,40001,2,-0.2807,0.2193,-0.048333544637064046,0.34285550074081383,0.17142775037040692
P03_L010,1,row_linked_max_fms,40001,3,-0.2235,0.27649999999999997,-0.18694032173817365,0.19006351921269157,0.09503175960634579
P03_L010,1,row_linked_max_fms,40001,4,-0.1604,0.3396,0.2147163142375405,0.24012465071638733,0.12006232535819367
P03_L010,1,row_linked_max_fms,40001,5,-0.1031,0.39690000000000003,0.04714362104612376,0.270457470803634,0.135228735401817
P03_L010,1,row_linked_max_fms,40001,6,-0.0401,0.4599,0.06754377832329989,0.25249779086797386,0.12624889543398693
P03_L010,1,row_linked_max_fms,40001,7,0.0172,0.5172,-0.20891006527695724,0.42383794692757387,0.21191897346378694
P03_L010,1,row_linked_max_fms,40001,8,0.0802,0.5802,0.16364853745776445,0.32006160453070687,0.16003080226535343
P03_L010,1,row_linked_max_fms,40001,9,0.1375,0.6375,0.11751753779880579,0.2834844878050293,0.14174224390251464
P03_L010,1,row_linked_max_fms,40001,10,0.1948,0.6948,-0.11555906111490623,0.41030591388280874,0.20515295694140437
P03_L010,1,row_linked_max_fms,40001,11,0.2578,0.7578,-0.023805488871096913,0.25015024856028595,0.12507512428014297
P03_L010,1,row_linked_max_fms,40001,12,0.3151,0.8150999999999999,0.30962818487537025,0.3338849088039348,0.1669424544019674
P03_L010,1,row_linked_max_fms,40001,13,0.3782,0.8782,-0.08524682781807347,0.3798182669914283,0.18990913349571414
P03_L010,1,row_linked_max_fms,40001,14,0.4354,0.9354,0.09154669599509198,0.21321720847278788,0.10660860423639394
P03_L010,1,row_linked_max_fms,40001,15,0.4985,0.9984999999999999,-0.06972162051826292,0.5373275570379249,0.26866377851896245
P03_L010,1,source_plotting_index_rule,21375,0,-0.4011,0.09889999999999999,-0.15804278734247965,0.45120639141979674,0.22560319570989837
P03_L010,1,source_plotting_index_rule,21375,1,-0.338,0.16199999999999998,0.26476871845119637,0.2204923163797794,0.1102461581898897
P03_L010,1,source_plotting_index_rule,21375,2,-0.2807,0.2193,0.030227406950453634,0.38468041404937264,0.19234020702468632
P03_L010,1,source_plotting_index_rule,21375,3,-0.2235,0.27649999999999997,-0.1340959075605701,0.29576500925513793,0.14788250462756897
P03_L010,1,source_plotting_index_rule,21375,4,-0.1604,0.3396,0.2949875634136551,0.39981243536095024,0.19990621768047512
P03_L010,1,source_plotting_index_rule,21375,5,-0.1031,0.39690000000000003,-0.02497384402880861,0.33139895428342603,0.16569947714171301
P03_L010,1,source_plotting_index_rule,21375,6,-0.0401,0.4599,0.050858046702083486,0.30449689148476616,0.15224844574238308
P03_L010,1,source_plotting_index_rule,21375,7,0.0172,0.5172,-0.2167320877867844,0.33347649547924957,0.16673824773962478
P03_L010,1,source_plotting_index_rule,21375,8,0.0802,0.5802,0.16809650071760526,0.32478197939938314,0.16239098969969157
P03_L010,1,source_plotting_index_rule,21375,9,0.1375,0.6375,0.25861132342383775,0.23855486766898093,0.11927743383449046
P03_L010,1,source_plotting_index_rule,21375,10,0.1948,0.6948,-0.054493413953778644,0.3969753314468689,0.19848766572343446
P03_L010,1,source_plotting_index_rule,21375,11,0.2578,0.7578,-0.11414325804378941,0.3054381876667971,0.15271909383339854
P03_L010,1,source_plotting_index_rule,21375,12,0.3151,0.8150999999999999,0.22471636391394362,0.3418818970894374,0.1709409485447187
P03_L010,1,source_plotting_index_rule,21375,13,0.3782,0.8782,0.04416648781203617,0.3020787135664537,0.15103935678322686
P03_L010,1,source_plotting_index_rule,21375,14,0.4354,0.9354,0.2143998727110574,0.1590064224905152,0.0795032112452576
P03_L010,1,source_plotting_index_rule,21375,15,0.4985,0.9984999999999999,-0.15071919155380775,0.6329079362728363,0.31645396813641813
P03_L010,2,row_linked_max_fms,17376,0,-0.4011,0.09889999999999999,-0.3394108787024945,0.47129486191620745,0.23564743095810373
P03_L010,2,row_linked_max_fms,17376,1,-0.338,0.16199999999999998,0.19679538064116614,0.2233755973541534,0.1116877986770767
P03_L010,2,row_linked_max_fms,17376,2,-0.2807,0.2193,0.014714955913915815,0.3196757472406365,0.15983787362031826
P03_L010,2,row_linked_max_fms,17376,3,-0.2235,0.27649999999999997,-0.12916222820078146,0.15617770361787436,0.07808885180893718
P03_L010,2,row_linked_max_fms,17376,4,-0.1604,0.3396,0.20658219783028386,0.3242660963597841,0.16213304817989205
P03_L010,2,row_linked_max_fms,17376,5,-0.1031,0.39690000000000003,-0.027596057181921926,0.26286195362344295,0.13143097681172147
P03_L010,2,row_linked_max_fms,17376,6,-0.0401,0.4599,-0.03477171820727983,0.2648175921429237,0.13240879607146186
P03_L010,2,row_linked_max_fms,17376,7,0.0172,0.5172,-0.28619934177080736,0.40301636349415004,0.20150818174707502
P03_L010,2,row_linked_max_fms,17376,8,0.0802,0.5802,0.20340342065789516,0.2567880547810286,0.1283940273905143
P03_L010,2,row_linked_max_fms,17376,9,0.1375,0.6375,0.21843247832858365,0.23344215346293146,0.11672107673146573
P03_L010,2,row_linked_max_fms,17376,10,0.1948,0.6948,0.06826638851727776,0.27373087713131444,0.13686543856565722
P03_L010,2,row_linked_max_fms,17376,11,0.2578,0.7578,-0.12906066623705034,0.40434222442400675,0.20217111221200337
P03_L010,2,row_linked_max_fms,17376,12,0.3151,0.8150999999999999,0.3093193633577166,0.2777720486631727,0.13888602433158634
P03_L010,2,row_linked_max_fms,17376,13,0.3782,0.8782,-0.04906668329205281,0.38974703585583304,0.19487351792791652
P03_L010,2,row_linked_max_fms,17376,14,0.4354,0.9354,0.2823351748357919,0.2642042092505625,0.13210210462528124
P03_L010,2,row_linked_max_fms,17376,15,0.4985,0.9984999999999999,-0.16106357697103957,0.6073577801324549,0.30367889006622745
P03_L010,2,source_plotting_index_rule,2886,0,-0.4011,0.09889999999999999,-0.2023672438486954,0.4932067175743645,0.24660335878718226
P03_L010,2,source_plotting_index_rule,2886,1,-0.338,0.16199999999999998,0.18311880529043065,0.22824474674607856,0.11412237337303928
P03_L010,2,source_plotting_index_rule,2886,2,-0.2807,0.2193,-0.08695817340635677,0.3509172134355804,0.1754586067177902
P03_L010,2,source_plotting_index_rule,2886,3,-0.2235,0.27649999999999997,-0.1059184511462722,0.34021018207653647,0.17010509103826824
P03_L010,2,source_plotting_index_rule,2886,4,-0.1604,0.3396,0.1416879795410993,0.19026147398943924,0.09513073699471962
P03_L010,2,source_plotting_index_rule,2886,5,-0.1031,0.39690000000000003,0.09894395422089491,0.30504787762015584,0.15252393881007792
P03_L010,2,source_plotting_index_rule,2886,6,-0.0401,0.4599,0.029940862675014415,0.2686644062580713,0.13433220312903565
P03_L010,2,source_plotting_index_rule,2886,7,0.0172,0.5172,-0.17807893402420255,0.4452318388243675,0.22261591941218375
P03_L010,2,source_plotting_index_rule,2886,8,0.0802,0.5802,0.08135871332748233,0.3429749368527181,0.17148746842635906
P03_L010,2,source_plotting_index_rule,2886,9,0.1375,0.6375,0.1956737660966036,0.2530116411628067,0.12650582058140336
P03_L010,2,source_plotting_index_rule,2886,10,0.1948,0.6948,0.10747829059249049,0.23785675442466706,0.11892837721233353
P03_L010,2,source_plotting_index_rule,2886,11,0.2578,0.7578,-0.13782542219887822,0.4021914540345692,0.2010957270172846
P03_L010,2,source_plotting_index_rule,2886,12,0.3151,0.8150999999999999,0.25716950857772225,0.27101892601974503,0.13550946300987252
P03_L010,2,source_plotting_index_rule,2886,13,0.3782,0.8782,-0.006848285060902997,0.3701822874766391,0.18509114373831956
P03_L010,2,source_plotting_index_rule,2886,14,0.4354,0.9354,0.12196330824472126,0.22146629852973573,0.11073314926486787
P03_L010,2,source_plotting_index_rule,2886,15,0.4985,0.9984999999999999,-0.11206718668955443,0.6465909760316944,0.3232954880158472
P03_L049,1,row_linked_max_fms,2004,0,-0.4011,0.09889999999999999,0.04068452434740855,0.30863695879313535,0.15431847939656768
P03_L049,1,row_linked_max_fms,2004,1,-0.338,0.16199999999999998,-0.014968782815094674,0.5492714510132509,0.27463572550662546
P03_L049,1,row_linked_max_fms,2004,2,-0.2807,0.2193,0.005677644792068995,0.2624487404150405,0.13122437020752026
P03_L049,1,row_linked_max_fms,2004,3,-0.2235,0.27649999999999997,0.010105856887901925,0.08950705865571545,0.04475352932785773
P03_L049,1,row_linked_max_fms,2004,4,-0.1604,0.3396,-0.2016840185525946,0.4755753617923728,0.2377876808961864
P03_L049,1,row_linked_max_fms,2004,5,-0.1031,0.39690000000000003,-0.12092642411185155,0.28695119772196465,0.14347559886098232
P03_L049,1,row_linked_max_fms,2004,6,-0.0401,0.4599,-0.2633349005073043,0.24386475178853634,0.12193237589426817
P03_L049,1,row_linked_max_fms,2004,7,0.0172,0.5172,-0.13652087070497756,0.07962374502429505,0.039811872512147524
P03_L049,1,row_linked_max_fms,2004,8,0.0802,0.5802,-0.3419730324475037,0.2810913619573661,0.14054568097868306
P03_L049,1,row_linked_max_fms,2004,9,0.1375,0.6375,-0.17304076998470372,0.3835602444385732,0.1917801222192866
P03_L049,1,row_linked_max_fms,2004,10,0.1948,0.6948,-0.17276908016915662,0.35433265355520444,0.17716632677760222
P03_L049,1,row_linked_max_fms,2004,11,0.2578,0.7578,-0.008767577450461386,0.31164497474099506,0.15582248737049753
P03_L049,1,row_linked_max_fms,2004,12,0.3151,0.8150999999999999,0.2700948593136045,0.18681690975560586,0.09340845487780293
P03_L049,1,row_linked_max_fms,2004,13,0.3782,0.8782,0.14250221933188464,0.1986938108503877,0.09934690542519385
P03_L049,1,row_linked_max_fms,2004,14,0.4354,0.9354,-0.1879619573415321,0.30146701374141355,0.15073350687070677
P03_L049,1,row_linked_max_fms,2004,15,0.4985,0.9984999999999999,-0.2677077271558548,0.23776859240830903,0.11888429620415451
P03_L049,1,source_plotting_index_rule,5729,0,-0.4011,0.09889999999999999,0.05503184470913026,0.19952046109291477,0.09976023054645738
P03_L049,1,source_plotting_index_rule,5729,1,-0.338,0.16199999999999998,-0.030791268348411484,0.7900084694288557,0.39500423471442786
P03_L049,1,source_plotting_index_rule,5729,2,-0.2807,0.2193,0.034805551407626596,0.2905956612988432,0.1452978306494216
P03_L049,1,source_plotting_index_rule,5729,3,-0.2235,0.27649999999999997,-0.05300440455518009,0.1878268778284025,0.09391343891420124
P03_L049,1,source_plotting_index_rule,5729,4,-0.1604,0.3396,-0.0458326992472547,0.39478543819629486,0.19739271909814743
P03_L049,1,source_plotting_index_rule,5729,5,-0.1031,0.39690000000000003,-0.1648010027616685,0.19252919626294307,0.09626459813147153
P03_L049,1,source_plotting_index_rule,5729,6,-0.0401,0.4599,-0.2633349005073043,0.24386475178853634,0.12193237589426817
P03_L049,1,source_plotting_index_rule,5729,7,0.0172,0.5172,-0.15284928619846253,0.1924920938556577,0.09624604692782884
P03_L049,1,source_plotting_index_rule,5729,8,0.0802,0.5802,-0.2249314526598433,0.2042477364402987,0.10212386822014935
P03_L049,1,source_plotting_index_rule,5729,9,0.1375,0.6375,-0.13274886680660197,0.4256192218081107,0.21280961090405534
P03_L049,1,source_plotting_index_rule,5729,10,0.1948,0.6948,-0.11466494447940251,0.342016439197285,0.1710082195986425
P03_L049,1,source_plotting_index_rule,5729,11,0.2578,0.7578,0.0033901724829382023,0.29559384267776184,0.14779692133888092
P03_L049,1,source_plotting_index_rule,5729,12,0.3151,0.8150999999999999,0.1032329454134125,0.18790034000228115,0.09395017000114057
P03_L049,1,source_plotting_index_rule,5729,13,0.3782,0.8782,0.04815368210995388,0.11785086983456769,0.058925434917283845
P03_L049,1,source_plotting_index_rule,5729,14,0.4354,0.9354,-0.30307053610520024,0.2556802825539197,0.12784014127695986
P03_L049,1,source_plotting_index_rule,5729,15,0.4985,0.9984999999999999,-0.3259470860016839,0.3585213936324472,0.1792606968162236
P03_L049,2,row_linked_max_fms,13270,0,-0.4011,0.09889999999999999,0.015113513483150527,0.1892942052494958,0.0946471026247479
P03_L049,2,row_linked_max_fms,13270,1,-0.338,0.16199999999999998,0.045170120431091296,0.5927894035824264,0.2963947017912132
P03_L049,2,row_linked_max_fms,13270,2,-0.2807,0.2193,0.005677644792068995,0.2624487404150405,0.13122437020752026
P03_L049,2,row_linked_max_fms,13270,3,-0.2235,0.27649999999999997,0.04338163921230105,0.19929512715664177,0.09964756357832089
P03_L049,2,row_linked_max_fms,13270,4,-0.1604,0.3396,-0.03883138734751601,0.44228495067443563,0.22114247533721781
P03_L049,2,row_linked_max_fms,13270,5,-0.1031,0.39690000000000003,-0.2155665976353819,0.28604685042144085,0.14302342521072042
P03_L049,2,row_linked_max_fms,13270,6,-0.0401,0.4599,-0.22392787540394027,0.42396279934584924,0.21198139967292462
P03_L049,2,row_linked_max_fms,13270,7,0.0172,0.5172,-0.014298131285755593,0.23514105944668667,0.11757052972334334
P03_L049,2,row_linked_max_fms,13270,8,0.0802,0.5802,-0.3040631653310012,0.2682393476645758,0.1341196738322879
P03_L049,2,row_linked_max_fms,13270,9,0.1375,0.6375,-0.04913065571380475,0.5639648220939206,0.2819824110469603
P03_L049,2,row_linked_max_fms,13270,10,0.1948,0.6948,-0.1731477696345527,0.3968132555216459,0.19840662776082296
P03_L049,2,row_linked_max_fms,13270,11,0.2578,0.7578,-0.008767592199314105,0.31164497530805835,0.15582248765402917
P03_L049,2,row_linked_max_fms,13270,12,0.3151,0.8150999999999999,0.2700948593136045,0.18681690975560586,0.09340845487780293
P03_L049,2,row_linked_max_fms,13270,13,0.3782,0.8782,0.18303399786967528,0.22651263484688483,0.11325631742344242
P03_L049,2,row_linked_max_fms,13270,14,0.4354,0.9354,-0.2884364689651006,0.36410716215765754,0.18205358107882877
P03_L049,2,row_linked_max_fms,13270,15,0.4985,0.9984999999999999,-0.32959319420527505,0.3352518783225177,0.16762593916125884
P03_L049,2,source_plotting_index_rule,4521,0,-0.4011,0.09889999999999999,-0.13595826146592288,0.23896647020148462,0.11948323510074231
P03_L049,2,source_plotting_index_rule,4521,1,-0.338,0.16199999999999998,-0.19178651644779182,0.7794912104257233,0.38974560521286167
P03_L049,2,source_plotting_index_rule,4521,2,-0.2807,0.2193,0.0072740007238487935,0.383314125756979,0.1916570628784895
P03_L049,2,source_plotting_index_rule,4521,3,-0.2235,0.27649999999999997,-0.019741490169401733,0.23239840324611638,0.11619920162305819
P03_L049,2,source_plotting_index_rule,4521,4,-0.1604,0.3396,-0.29989349339517957,0.3980084704487506,0.1990042352243753
P03_L049,2,source_plotting_index_rule,4521,5,-0.1031,0.39690000000000003,-0.18026833203834294,0.33421721428660184,0.16710860714330092
P03_L049,2,source_plotting_index_rule,4521,6,-0.0401,0.4599,-0.28649894884124655,0.36920181116505163,0.18460090558252581
P03_L049,2,source_plotting_index_rule,4521,7,0.0172,0.5172,0.06816839028254976,0.2336087468157076,0.1168043734078538
P03_L049,2,source_plotting_index_rule,4521,8,0.0802,0.5802,-0.12785904987928615,0.2680352589775951,0.13401762948879756
P03_L049,2,source_plotting_index_rule,4521,9,0.1375,0.6375,0.10895467932350147,0.19444570868308578,0.09722285434154289
P03_L049,2,source_plotting_index_rule,4521,10,0.1948,0.6948,-0.0680542890858276,0.33182706979000137,0.16591353489500069
P03_L049,2,source_plotting_index_rule,4521,11,0.2578,0.7578,0.050434041357173234,0.3114574884864105,0.15572874424320526
P03_L049,2,source_plotting_index_rule,4521,12,0.3151,0.8150999999999999,0.1562661092281814,0.19809071564038552,0.09904535782019276
P03_L049,2,source_plotting_index_rule,4521,13,0.3782,0.8782,0.12742309225310994,0.1752677812845759,0.08763389064228795
P03_L049,2,source_plotting_index_rule,4521,14,0.4354,0.9354,-0.3159817044596888,0.26625843793870774,0.13312921896935387
P03_L049,2,source_plotting_index_rule,4521,15,0.4985,0.9984999999999999,-0.34536284370685844,0.26776774325762304,0.13388387162881152
P03_L200,1,row_linked_max_fms,46290,0,-0.4011,0.09889999999999999,-0.0005116869539151525,0.3901900601067903,0.19509503005339515
P03_L200,1,row_linked_max_fms,46290,1,-0.3552,0.14479999999999998,0.04270404085656314,0.2576203578018335,0.12881017890091676
P03_L200,1,row_linked_max_fms,46290,2,-0.3037,0.19629999999999997,0.23789401310311026,0.24390933397376885,0.12195466698688442
P03_L200,1,row_linked_max_fms,46290,3,-0.2578,0.24220000000000003,-0.101619510213902,0.25937789804003103,0.12968894902001551
P03_L200,1,row_linked_max_fms,46290,4,-0.212,0.28800000000000003,-0.33713681284355795,0.3801985444483785,0.19009927222418924
